Actual,Predicted
15.0,8.16664806562314
5.0,8.40398708539853
5.0,7.19632164197812
18.0,11.036152994212006
6.0,4.984463846262788
6.0,8.353593980845307
23.0,13.025821840342378
23.0,12.512076532420014
12.0,10.6572114582623
0.0,3.092085992869233
9.0,8.36592498975644
2.0,10.987805521067475
11.0,8.558266794260835
2.0,2.8682548161114205
23.0,14.389478838023042
1.0,2.8682548161114205
2.0,4.8750344868267526
6.0,5.9587747212017526
12.0,7.759265100535249
18.0,7.5770770664776315
3.0,3.446998750742768
3.0,6.011214410837983
7.0,11.812560236033296
14.0,15.872392808970307
16.0,6.555290376719331
4.0,8.462306177195405
5.0,8.64690414625058
4.0,6.663767969187592
5.0,8.31772056775937
1.0,3.88781276899228
6.0,10.986367380198335
10.0,6.584887659128999
7.0,10.026086961802338
22.0,9.834533845957612
1.0,3.4619905109966744
8.0,5.800738489207124
3.0,3.855990564402436
1.0,5.3992511387432565
3.0,17.408748781260346
4.0,6.3402749653423776
6.0,6.801376497324799
23.0,9.807382738169526
17.0,4.087765848215913
3.0,2.8682548161114205
23.0,11.323355829295014
1.0,8.789245760020112
17.0,8.462306177195405
3.0,4.9541570301617135
4.0,8.40398708539853
12.0,8.509081041392182
14.0,11.450723802622651
8.0,8.903494035776948
0.0,8.401954805430268
2.0,4.676523363169526
6.0,8.086265718516206
16.0,13.415149843272065
7.0,6.55525604444394
2.0,8.40398708539853
0.0,8.505176698740815
5.0,6.937072908457612
21.0,4.894676363047456
6.0,10.633472597178315
18.0,8.158748781260346
0.0,5.309488451060151
4.0,4.309109842356538
2.0,2.8682548161114205
8.0,14.773396646555756
1.0,6.390051042612885
8.0,11.237147485789155
2.0,10.441807901438569
6.0,6.611864244517182
14.0,8.001586114939546
11.0,10.796033060129975
5.0,6.850426828440522
16.0,9.317361986216401
3.0,7.1061298008526315
4.0,8.113078271921967
2.0,4.209121858652924
8.0,5.393778001841401
2.0,2.8682548161114205
5.0,5.543887292918061
3.0,5.256967699107026
4.0,8.40398708539853
18.0,8.4466401691998
2.0,4.093728220042085
5.0,11.105112230357026
10.0,10.110694086130952
10.0,14.554628526743745
0.0,4.911699449595307
4.0,13.462108766611909
8.0,13.071926271494721
7.0,7.462235605295991
5.0,8.564819490488862
2.0,7.992195283945893
1.0,9.435110246714448
3.0,2.8682548161114205
16.0,10.342723047312592
23.0,7.781712686594819
15.0,9.970132028635835
4.0,11.409083520945405
0.0,1.399353181895112
1.0,9.891174470957612
4.0,6.273577844675874
3.0,2.8682548161114205
5.0,10.30995575147519
23.0,10.25762478071103
8.0,7.825676118906831
0.0,5.944321786936616
5.0,5.246379053171967
4.0,3.9193126316631783
5.0,7.740135347422456
2.0,2.9265739079082955
2.0,5.022377168711518
10.0,6.630725061472749
10.0,13.030368959483003
9.0,8.892382776316499
1.0,8.554361497935151
23.0,17.95104805189023
3.0,8.255978738840913
4.0,6.906542932566499
1.0,8.40398708539853
15.0,8.020458375986909
6.0,7.617850458201264
7.0,13.969935571726655
10.0,5.41505829053769
5.0,8.477794801768159
1.0,3.674398576792573
23.0,12.360220109995698
2.0,5.466122781809663
6.0,5.404930269297456
1.0,8.78505340772519
4.0,12.688407098826264
4.0,14.912645494517182
23.0,8.40398708539853
23.0,9.917649423655366
23.0,8.40398708539853
10.0,10.966259157236909
4.0,7.563185846384858
5.0,2.6159278507793893
5.0,4.638758813914155
7.0,4.1718484516705026
6.0,7.612791215952729
2.0,3.88781276899228
12.0,6.38186851697812
0.0,12.020670091685151
7.0,10.964466249522065
6.0,13.504609262522553
3.0,7.898642694529389
3.0,10.718075906809663
23.0,9.172842180308198
23.0,12.971135294016694
0.0,3.8557454701031197
23.0,5.6810733433331
23.0,6.737937128123139
5.0,4.263459360178803
7.0,9.678539430674409
12.0,8.40398708539853
6.0,10.003054773386811
8.0,8.09807888227353
3.0,5.607758676585053
1.0,11.38665310102353
4.0,6.778033411082124
5.0,4.381776964243745
20.0,11.820677911814546
3.0,4.412438547190522
2.0,8.40398708539853
6.0,8.109027063425874
4.0,5.28660312848935
8.0,7.36792865949521
5.0,11.393519556101655
4.0,9.373183404978608
1.0,4.701605951365327
1.0,10.65333954053769
4.0,4.187854921397065
7.0,10.738329088267182
9.0,10.287964021738862
7.0,10.879633104380463
7.0,9.727514421519135
1.0,10.073835527476167
3.0,8.381260072764253
12.0,13.411599313792085
6.0,7.771867906626557
1.0,8.154256021555756
6.0,6.03238121229062
2.0,11.252300417002534
5.0,8.40398708539853
3.0,5.269034540232514
18.0,9.64662281232724
8.0,6.407209550913667
9.0,11.529617464121674
5.0,6.155439531382417
4.0,10.809900438364838
15.0,8.40398708539853
6.0,10.020303880747651
2.0,5.511707460459565
4.0,4.284403955515717
8.0,9.950751459177827
23.0,11.478986894663667
2.0,8.462306177195405
7.0,5.535690462168549
11.0,12.848968660410737
1.0,2.8682548161114205
8.0,5.517349397715424
1.0,10.760847246226167
12.0,11.952059900339936
1.0,11.24784866529355
8.0,5.455458795603608
11.0,4.835357820566987
5.0,7.697331583079194
2.0,4.374390756663178
4.0,12.230719720896577
3.0,9.450823938425874
11.0,8.157403146799897
7.0,11.115617906626557
0.0,3.88781276899228
10.0,5.4940787907207955
4.0,8.40398708539853
4.0,8.819197809275483
12.0,10.58397976117978
2.0,10.11592212873349
7.0,8.734799539622163
3.0,7.447811281260346
23.0,10.610411798533296
14.0,6.30603901105771
7.0,9.13753429609189
6.0,17.56912151533017
23.0,11.746728097971772
11.0,8.849252855357026
2.0,2.8682548161114205
5.0,11.717525636729096
9.0,6.348330652293061
8.0,7.77719322400937
0.0,3.244945680674409
1.0,10.58687511640439
3.0,6.994646226939057
13.0,6.283692514475678
4.0,3.88781276899228
2.0,10.049038087900971
3.0,5.193730508860444
3.0,8.85329071241269
7.0,3.5466109867657174
3.0,5.400727426585053
6.0,9.508347665842866
8.0,5.95069233137021
7.0,8.979435121592378
23.0,8.92549244123349
4.0,5.521071588572358
0.0,5.186903154429292
19.0,8.34609142499814
6.0,5.195720827158784
8.0,5.022777711924409
6.0,8.40398708539853
2.0,6.43251434522519
23.0,5.411891138132905
5.0,3.868931924876069
0.0,4.897478258189057
14.0,8.651858484324311
3.0,9.233007585581635
23.0,10.446569597300385
2.0,8.462306177195405
23.0,11.854383623179292
6.0,12.917288934763764
5.0,10.206595575388764
23.0,9.76873317914853
23.0,9.029911195811128
2.0,8.606455003794526
4.0,9.394954835947846
4.0,4.9585162754620065
8.0,6.098670160349702
12.0,10.648387109812592
16.0,13.387234842356538
23.0,14.85781780439267
12.0,5.768984949168061
14.0,13.939980661448335
11.0,10.768087541636323
11.0,6.250510370310639
5.0,3.2586738224590768
6.0,6.569128191050385
11.0,12.922765886362885
6.0,5.035720979746674
17.0,8.40398708539853
15.0,9.30920234876523
4.0,7.0925895329082955
3.0,9.884468233164643
6.0,7.1611224766338815
3.0,2.8682548161114205
0.0,4.974477922495698
4.0,2.8682548161114205
1.0,3.124683534678315
2.0,3.7662316914165963
1.0,8.173416292246674
12.0,12.780649339732026
21.0,11.096575891550874
15.0,9.187985574778413
4.0,4.415896570261811
6.0,11.873332178171967
5.0,15.172708665903901
9.0,5.829447900828217
6.0,5.14697853284726
8.0,8.317896997507905
11.0,11.67584816175351
23.0,10.54833809095273
7.0,7.4011479969585885
17.0,7.575141107615327
8.0,9.650585329111909
9.0,9.090405618723725
23.0,15.770526086863374
18.0,9.23952404218564
7.0,6.4339334126080026
3.0,6.361629640635346
23.0,8.81564251142392
23.0,18.565163766917085
5.0,8.68400589185605
6.0,11.926571046885346
11.0,2.973888551768159
0.0,3.2005025501812447
15.0,13.697338258799409
6.0,4.503368532236909
8.0,6.632839357432221
1.0,8.40398708539853
3.0,8.462306177195405
11.0,8.936074411448335
4.0,6.4397222157085885
22.0,11.328334009226655
5.0,13.289643442210053
4.0,2.8682548161114205
9.0,5.940892374094819
4.0,9.031454240855073
7.0,9.37603012281308
12.0,10.911745225962495
8.0,8.218242799815034
23.0,14.860016977366303
6.0,8.393300211008881
4.0,6.6118156071270455
2.0,4.9028617497051705
4.0,5.0864249821270455
2.0,2.9265739079082955
5.0,5.3742410297955026
12.0,9.984320795115327
3.0,8.40398708539853
21.0,9.37167278486142
5.0,6.083625948008393
15.0,9.26064983564267
5.0,4.657323991831635
8.0,11.814505731638764
10.0,12.949003374155854
4.0,12.18031421857724
2.0,2.7339545841778268
2.0,6.8944341297710885
2.0,8.40398708539853
5.0,5.398084795054292
3.0,8.016451990183686
11.0,13.124218141611909
5.0,6.281436121043061
9.0,8.40398708539853
6.0,6.737076913889741
8.0,6.572132265147065
0.0,6.678198968943452
3.0,7.305066263254975
3.0,2.8682548161114205
3.0,2.8682548161114205
4.0,5.872865831431245
1.0,2.704188501414155
2.0,4.419886743601655
18.0,11.662296449717378
23.0,13.948184167918061
6.0,5.082421457346772
5.0,5.122179185923432
2.0,2.8682548161114205
18.0,10.86210647779355
5.0,8.193241273936128
6.0,6.141755258616303
2.0,4.776321565684174
5.0,9.048435365733003
4.0,7.141898309763764
2.0,6.296487009104585
5.0,7.1200763340557565
5.0,5.184073602732514
2.0,4.532859003123139
5.0,6.659115945872163
2.0,6.05696502881894
3.0,4.380833780344819
2.0,7.852713739451264
21.0,8.254192506846284
9.0,5.819483911570405
3.0,5.790590440806245
14.0,8.465016519602631
2.0,2.9265739079082955
7.0,10.252551233347749
4.0,6.177046930369233
2.0,3.88781276899228
12.0,5.436486398753022
9.0,10.113931810435151
6.0,6.082856332835053
2.0,2.8682548161114205
6.0,8.55375686841855
2.0,2.8682548161114205
7.0,7.683518564280366
10.0,7.568926965769624
8.0,4.734091913279389
23.0,8.40398708539853
3.0,7.611191904124116
18.0,10.027055894907807
5.0,6.2271720524395455
5.0,6.521881258066987
3.0,12.178561365183686
3.0,6.1543618794048776
2.0,2.8682548161114205
7.0,4.658654367503022
19.0,5.858175432261323
1.0,8.462306177195405
4.0,6.707258379038667
5.0,9.23596016126523
2.0,7.754239236887788
5.0,7.173744356211518
9.0,8.313576852854585
22.0,10.173813974436616
16.0,8.632474100169038
23.0,6.202916299876069
2.0,5.645576631602143
22.0,8.135515367564057
0.0,3.629554903086518
1.0,4.291834985789155
15.0,10.611889040049409
5.0,8.40398708539853
3.0,8.346483385142182
11.0,8.556492006358003
8.0,10.798041498240327
4.0,5.092269098337983
5.0,4.925305521067475
18.0,11.954228555735444
5.0,7.242408906992768
17.0,15.605601465281342
21.0,7.640289461191987
21.0,5.861434137400483
9.0,4.773918306406831
5.0,7.670988237437104
9.0,7.654532587107514
1.0,8.441115533884858
14.0,8.370312845286225
13.0,8.40398708539853
4.0,6.293249284800385
5.0,5.708599245127534
23.0,17.680506860789155
13.0,9.36752239423642
5.0,7.851303255137299
5.0,5.523220216807221
0.0,13.130131876047944
6.0,5.3555900211895455
23.0,15.985745584544038
7.0,6.7626029606426705
2.0,3.9374353046978463
4.0,4.605510866221284
2.0,11.001039659556245
23.0,11.605978166636323
2.0,5.561758195933198
4.0,9.004908716257905
1.0,8.526026880320405
4.0,7.357546960886811
18.0,8.40398708539853
8.0,4.816631471690034
3.0,6.766070520457124
3.0,13.378712808665131
23.0,13.05558792310605
5.0,12.249922906931733
6.0,5.245297586497163
2.0,10.616313135203217
7.0,10.092188989695405
2.0,4.077287828501557
5.0,7.416638528879975
0.0,12.014753496226167
7.0,9.98291603284726
7.0,9.948432123240327
8.0,6.76863495069394
4.0,8.401378786143159
5.0,6.672924196299409
2.0,7.342686807688569
10.0,7.034281885203217
7.0,3.61948887067685
3.0,4.76000515180478
4.0,8.890268480357026
19.0,9.637208139475678
16.0,3.168246423777436
23.0,13.789722597178315
8.0,5.467852747019624
7.0,7.273402368601655
23.0,16.279009019907807
3.0,5.825249826487397
23.0,13.884111558970307
4.0,15.042240297373628
3.0,6.9542743321026315
18.0,13.994030153330659
7.0,11.243093645151948
2.0,3.2561523075664986
17.0,8.671610033091401
2.0,7.195404207285737
2.0,8.40398708539853
6.0,4.371401941355561
6.0,8.761264955576753
4.0,4.972687875803803
5.0,10.594083940562104
15.0,10.556120073374604
1.0,12.947182809885835
4.0,8.690774118479585
21.0,9.995772516306733
6.0,4.586430704172944
9.0,11.730871355112885
9.0,10.302218591746186
5.0,14.148076211985444
17.0,7.626208459910249
7.0,5.456799661692475
5.0,4.7873736973370065
4.0,5.958824312266206
4.0,7.302371179636811
5.0,5.4580422993267526
15.0,15.218034898814057
2.0,4.675244485911225
23.0,10.645533716257905
23.0,9.327735101755952
11.0,8.025042688425874
5.0,10.410164033945893
23.0,17.052986299570893
8.0,7.501042520579194
4.0,2.8682548161114205
18.0,17.419923936899995
10.0,8.746045267161225
3.0,12.676710283335542
3.0,8.301743661936616
7.0,8.179097330149506
6.0,6.044081842478608
23.0,13.557820474680756
6.0,6.4305850620831
6.0,9.634692346628999
3.0,6.078108942087983
7.0,4.201174890574311
5.0,16.536758577402924
3.0,8.82184711652646
23.0,6.3243142719830026
23.0,14.339885866221284
13.0,6.462902223643159
3.0,5.9524222965801705
4.0,8.42531219678769
23.0,10.053232347544526
0.0,5.072827493723725
13.0,6.236477052744721
6.0,4.5725909824932565
18.0,11.397346651133393
0.0,6.518722688731049
3.0,6.275243913706635
6.0,14.941646730479096
23.0,8.402380144175385
1.0,2.9265739079082955
3.0,4.263458406504487
21.0,10.425506746348237
11.0,6.713938867625092
8.0,9.95996967512021
23.0,4.931661760386323
8.0,13.437716638621186
4.0,7.659019624766206
5.0,2.726509248789643
1.0,4.666732942637299
3.0,8.40398708539853
12.0,8.72805706220517
4.0,5.009811555918549
0.0,8.40398708539853
23.0,8.275151407297944
18.0,7.674472009714936
0.0,6.051432764109467
15.0,9.472809946116303
0.0,9.650942003306245
9.0,7.356865083750581
7.0,8.614610826548432
4.0,17.689977800425385
1.0,4.33302704053769
5.0,8.40398708539853
9.0,6.067404901560639
3.0,4.689928209360932
7.0,12.919948732432221
15.0,8.462306177195405
9.0,7.28436866956601
10.0,3.6538526173199166
5.0,8.115862047251557
22.0,11.624502336558198
23.0,12.415795480784272
3.0,3.7158643360699166
10.0,8.430586969431733
6.0,10.69502941327939
5.0,7.6157733555401315
6.0,8.08058277326474
0.0,5.853349840220307
4.0,5.800642168101167
4.0,7.071866190012788
17.0,12.18101230817685
4.0,9.792705690440034
4.0,8.40398708539853
17.0,3.7648326511944283
5.0,5.526321565684174
5.0,11.271088754710053
2.0,3.18922821241269
23.0,17.103323137339448
23.0,10.100525056895112
15.0,12.33724895673642
12.0,9.54152313428769
14.0,9.904097711619233
0.0,8.846568262156342
2.0,9.255263483103608
3.0,6.076259767588471
1.0,8.330581819590424
18.0,9.832280313547944
3.0,11.13087860303769
6.0,6.651332056101655
0.0,4.8003360386456
19.0,7.622848665293549
23.0,10.454855119761323
4.0,8.40398708539853
2.0,5.712498819407319
8.0,9.0698091145123
4.0,8.40398708539853
23.0,9.55113998609433
8.0,8.613833581980561
12.0,8.40398708539853
23.0,8.556387102183198
1.0,9.172842180308198
5.0,8.380999719675874
2.0,4.96704689222226
2.0,5.843399202402924
8.0,7.3753301258648385
11.0,10.038448488291596
5.0,5.411032831248139
4.0,3.0483085270489205
9.0,6.348379289683198
9.0,5.435683404978608
5.0,3.517294084605073
4.0,8.944708978709077
4.0,7.791764413889741
14.0,14.098008310374116
8.0,9.715642129954194
4.0,2.994518434580659
3.0,8.180755769785737
15.0,5.231384431895112
5.0,6.473002588328217
2.0,5.174615060862397
3.0,12.469295656260346
5.0,7.0229999180401315
10.0,10.556946909006928
3.0,3.8764964695538033
12.0,8.40398708539853
0.0,3.845043336924409
23.0,8.923553621348237
5.0,8.40398708539853
17.0,9.876910364207124
9.0,8.259645616587495
3.0,4.730117952402924
4.0,6.091225778635835
6.0,8.40398708539853
18.0,14.871663248118256
23.0,8.40398708539853
2.0,3.88781276899228
4.0,5.916320955332612
4.0,6.557493364390229
0.0,9.515507852610444
4.0,4.291834985789155
9.0,7.637952959116792
3.0,9.297469293650483
18.0,7.025181924876069
6.0,10.500091707285737
4.0,6.370894586619233
3.0,3.857065355357026
2.0,5.321760332163667
1.0,4.402558481272553
9.0,4.551574861582612
1.0,11.911173975046967
7.0,8.458834802683686
4.0,7.531614458140229
21.0,12.202670251902436
3.0,4.228283083018159
23.0,12.159391557749604
13.0,6.135306512888764
6.0,9.077430879649018
11.0,10.159342920359467
8.0,4.934333002146577
23.0,12.879184877451753
10.0,4.829208528574799
7.0,4.809763109263276
5.0,5.842353021677827
4.0,4.639315759714936
10.0,8.154977953013276
3.0,4.339149629649018
1.0,7.786331331309174
14.0,6.567850267466401
1.0,8.40398708539853
5.0,13.21686664777646
7.0,7.296840822275971
11.0,8.581969415720796
9.0,6.2203570957745065
3.0,2.8682548161114205
11.0,5.9587747212017526
8.0,7.646644746836518
0.0,12.46190944867978
3.0,7.372615968760346
13.0,14.993486558970307
5.0,10.659546052988862
6.0,7.346066629465913
4.0,4.40962616163144
23.0,8.599388277109956
17.0,9.454379236277436
8.0,4.9541570301617135
5.0,14.050680315073823
12.0,6.677910959299897
9.0,3.757622873362397
4.0,8.462306177195405
20.0,9.24822250562558
11.0,10.182685052927827
5.0,9.48389259534726
3.0,2.8682548161114205
4.0,8.530930673655366
11.0,3.975110208567475
10.0,6.015188371714448
4.0,6.337120210703706
5.0,8.06161419111142
8.0,6.7611734028423776
5.0,7.576107179697846
6.0,11.428995286997651
1.0,4.610922014292573
1.0,8.526808893259858
2.0,6.4506217594707955
3.0,5.360327875193452
9.0,5.772911226328706
0.0,4.93335834699521
23.0,18.005816614207124
0.0,9.898765718516206
4.0,2.8682548161114205
12.0,8.40398708539853
3.0,3.724473154124116
4.0,6.919051324900483
1.0,2.8682548161114205
7.0,8.40398708539853
9.0,8.076721345957612
10.0,7.840836679514741
3.0,6.504605447825288
15.0,10.79809108930478
4.0,10.314295923289155
7.0,10.183436548289155
7.0,6.238046800669526
3.0,3.629554903086518
0.0,7.6582681294048776
3.0,9.338166391428803
3.0,3.475903665598725
9.0,8.658242380198335
22.0,14.150486146983003
23.0,11.16071144300351
10.0,9.588876878794526
19.0,11.42017189222226
5.0,4.8750344868267526
6.0,6.398887788828706
21.0,11.251897012766694
4.0,7.392742311533784
0.0,4.960522806223725
7.0,6.771299516733979
9.0,8.40398708539853
23.0,12.361304437693452
8.0,9.427585756358003
6.0,6.954174196299409
3.0,2.996997987803315
7.0,9.595479166087006
7.0,5.819383775767182
7.0,5.247997438486909
7.0,13.42067638593564
12.0,5.752432024058198
2.0,2.8682548161114205
8.0,8.101817285593842
0.0,5.6751653309429635
23.0,14.020435487803315
18.0,17.18773952680478
19.0,10.46554771619687
8.0,6.24016872602353
13.0,7.327869569834565
2.0,10.368197595652436
23.0,13.55307213025937
7.0,11.38665310102353
11.0,11.019396936472749
1.0,3.3506814594830026
2.0,4.699547922190522
6.0,4.527815973337983
8.0,16.31614414411435
13.0,11.79702964979062
1.0,4.7472526188457955
11.0,5.451576387461518
23.0,10.001340066965913
3.0,9.172842180308198
8.0,8.696821367319917
5.0,5.921947633799409
4.0,8.40398708539853
23.0,15.817454492625092
4.0,4.8750344868267526
17.0,11.266730463084077
8.0,4.244156992014741
0.0,3.5941478367413033
2.0,5.795998727854585
9.0,8.920457040842866
2.0,8.40398708539853
5.0,8.43592945295224
2.0,6.594453012522553
6.0,10.707965051707124
3.0,5.994918024119233
2.0,4.8852273579205026
5.0,6.105961954172944
7.0,3.1004935856426705
2.0,8.409613763865327
14.0,13.98692051130185
7.0,5.030148660715913
4.0,4.933729326304292
1.0,2.8682548161114205
2.0,6.076599275645112
9.0,4.959978258189057
9.0,11.759898340281342
1.0,9.496236002024506
7.0,8.869548952158784
23.0,12.71140781598935
5.0,7.114181673106049
13.0,9.738797342356538
4.0,6.588125383433198
9.0,7.39571014600644
4.0,14.69091621595273
2.0,5.788038408335542
15.0,13.517520105418061
12.0,13.686442529734467
7.0,7.695227777537202
15.0,10.144496118601655
0.0,6.386398469981049
23.0,8.388718759592866
9.0,7.468515550669526
18.0,11.369907533701753
9.0,9.317361986216401
6.0,9.399410402354096
0.0,4.10455909925351
3.0,8.247241174753999
5.0,9.042040025767182
2.0,2.5991975422466744
4.0,10.326033746775483
9.0,7.78828827100644
1.0,4.998939668711518
3.0,6.869398271616792
4.0,6.1892434712017526
6.0,6.069062387522553
1.0,2.8682548161114205
14.0,12.010043298777436
5.0,8.831212198313569
9.0,11.283459817942475
5.0,6.9420768375957955
9.0,7.49700466352353
1.0,3.5732995625103463
6.0,11.21474376874814
12.0,8.666172182139253
16.0,6.541341936167573
2.0,2.526951944407319
3.0,8.543771898325776
0.0,4.948326265391206
6.0,6.671977197703217
2.0,8.40398708539853
16.0,10.626410638865327
2.0,5.726847803171967
16.0,6.325766717966889
6.0,8.729263460215424
3.0,7.255026971873139
1.0,7.622110521372651
22.0,6.771506464060639
11.0,8.479106103953217
14.0,7.371373331126069
11.0,6.347779428538178
4.0,5.259446298655366
1.0,2.9902946110332955
8.0,8.40398708539853
14.0,5.434826051768159
9.0,5.318333780344819
6.0,10.055503999766206
4.0,2.8682548161114205
2.0,8.02965847211728
0.0,5.557066118296479
14.0,3.9331161137188424
17.0,6.926062738474702
18.0,10.47421184736142
23.0,12.162295496043061
1.0,8.40398708539853
0.0,10.361766969736909
16.0,8.40398708539853
5.0,9.30981270032773
12.0,12.721017992075776
23.0,14.797871744212006
23.0,15.59915081220517
7.0,4.648696100291108
13.0,9.105166589793061
18.0,10.740693246897553
1.0,2.9265739079082955
3.0,6.402630006846284
4.0,8.45218101697812
20.0,7.989119684275483
7.0,4.740194475230073
23.0,14.271766817149018
2.0,6.0133258457745065
3.0,12.067299043711518
3.0,5.880319749888276
7.0,8.10713592725644
20.0,8.40398708539853
11.0,11.743643915232514
6.0,4.54253689008603
18.0,8.40398708539853
9.0,10.014008676585053
1.0,8.83920208173642
10.0,11.273065721567963
6.0,7.772380029734467
8.0,11.53739944654355
4.0,7.071350252207612
2.0,8.154726182993745
3.0,7.0846854801739205
1.0,3.88781276899228
4.0,7.0961953754986276
23.0,13.301913415964936
4.0,9.172842180308198
2.0,2.8682548161114205
